#Component	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
#Std. deviation	2.808	2.137	1.432	1.406	1.1	0.9767	0.82	0.7611	0.5117	0.5101	0.3545	0.3392	0.2878	0.2647	0.2625	0.2354	0.1535	0.1414	0.0987	0.08554	0.04474
#Proportion of variance explained	0.3756	0.2175	0.09759	0.09418	0.05759	0.04542	0.03202	0.02758	0.01247	0.01239	0.005985	0.00548	0.003944	0.003336	0.003281	0.002638	0.001122	0.0009521	0.0004639	0.0003484	9.532e-05
#Loadings	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
65	3.29	2.978	-0.2658	-0.8709	1.022	1.037	-1.184	0.3282	0.02429	-0.07365	0.3301	0.04031	0.1482	0.2598	-0.09314	-0.2705	-0.03409	0.007774	-0.1307	-0.02317	0.007095
66	3.056	2.459	-0.65	-0.4797	0.6799	0.7324	-0.7795	0.2186	-0.02742	-0.2771	0.1246	-0.03865	-0.006968	-0.03299	0.002693	-0.05092	0.1096	0.03459	-0.06785	-0.008795	-0.005795
67	1.812	0.4752	-0.9597	-0.2738	-0.02278	-0.1599	0.4696	-0.5049	-0.2095	-0.05492	-0.1344	0.02728	-0.07255	-0.1355	0.04106	0.1688	0.02441	-0.02765	0.06718	0.02017	-0.01655
68	0.9179	-1.175	-1.417	-0.2478	0.6329	-0.721	1.013	-0.02536	-0.09068	0.4171	-0.06574	0.04255	-0.1835	0.01198	0.02219	-0.1098	0.09912	0.08651	0.02946	0.005657	-4.709e-05
69	0.6947	-1.556	-1.217	-0.4131	0.2678	-0.5736	1.054	-0.07792	-0.2172	0.2943	0.03921	0.105	0.1433	0.1116	-0.007474	0.01703	-0.08792	0.008489	0.03635	0.003778	-0.001383
70	2.682	1.846	-0.8196	-0.3137	0.4561	0.4322	-0.3444	-0.06547	-0.1032	-0.2836	0.103	-0.07617	-0.05751	-0.08684	0.02553	-0.0002718	0.1129	0.02355	-0.03604	-0.0005278	-0.00767
71	1.99	0.7853	-0.9826	-0.07215	-0.1143	-0.2239	0.4695	-0.543	-0.2054	-0.3019	0.09236	-0.1497	0.03601	-0.1388	0.02813	0.1155	0.07382	-0.00303	0.03009	0.007217	-0.01469
72	1.084	1.771	2.5	1.89	-0.4365	0.3818	1.055	1.313	0.3187	0.05282	0.1972	-0.2529	-0.04894	-0.111	0.1393	-0.09651	0.045	0.06489	0.03792	-0.01804	0.0004328
73	0.8553	1.117	1.543	2.051	-0.4773	0.1467	1.046	0.6143	0.06378	-0.4131	-0.009742	-0.02192	-0.2008	-0.1559	0.1241	0.01651	0.1417	0.06952	0.01855	-0.02608	0.01949
74	0.9624	2.101	3.183	1.868	-1.029	0.157	1.082	2.002	0.4598	0.5765	0.2861	-0.3899	0.2663	0.07414	0.1255	-0.1233	-0.1576	-0.05682	-0.06643	-0.01947	0.01894
75	0.03404	-0.2078	0.824	2.193	-0.9628	-0.5213	0.348	-0.1732	0.3057	-0.4899	-0.005099	0.3081	-0.01842	-0.02862	0.01625	-0.002344	0.1329	0.0883	-0.1066	-0.08661	0.02989
76	0.9103	1.581	2.17	1.426	0.1157	0.2521	-0.02345	0.6641	0.2437	0.276	-0.3961	0.4721	-0.1158	-0.05537	0.06878	0.09526	-0.08597	-0.05589	0.1347	-0.01099	0.002551
77	1.001	2.323	2.683	1.158	0.04294	0.4403	0.1894	1.268	0.1109	0.3961	-0.2045	0.3892	-0.1924	-0.09969	-0.03514	0.1546	-0.199	-0.06834	0.07528	0.003478	0.006766
78	-1.272	-2.153	0.8339	1.636	0.2	0.802	-0.4755	-0.8172	-0.3733	0.02898	0.2556	0.3826	0.294	-0.04322	0.2662	0.134	-0.002587	-0.0733	0.03485	-0.09555	0.04199
79	-0.7368	-1.75	0.5691	1.846	-0.4045	0.3395	-0.03833	-0.6176	-0.04262	-0.535	0.207	0.4952	0.03643	0.08897	0.1215	0.1772	-0.06534	-0.02582	-0.145	-0.08893	0.04756
80	1.203	1.857	2.493	2.006	-0.6601	0.4132	0.7568	1.616	0.4583	0.3101	0.02288	-0.2625	0.006007	-0.2691	0.1798	0.01213	0.05666	0.0442	0.04163	-0.02044	-0.0184
81	1.59	3.044	3.786	1.732	-0.3057	0.8868	1.12	2.75	0.6157	0.7239	0.4186	-0.6684	0.1277	-0.05291	0.1374	-0.1431	-0.132	-0.004406	0.3343	0.06399	-0.06149
